Tanggal;ID Prasarana;Prasarana;Penumpang Berangkat;Penumpang Berangkat Domestik;Penumpang Berangkat Internasional;Penumpang Tiba;Penumpang Tiba Domestik;Penumpang Tiba Internasional;Pesawat Tiba Domestik;Pesawat Tiba Internasional;Pesawat Berangkat Domestik;Pesawat Berangkat Internasional
24/02/2023;UPG;Sultan Hasanuddin;14143;14068;75;14489;13550;939;117;3;117;1
24/02/2023;YIA;New Yogyakarta International Airport;5190;4795;395;6445;6087;358;40;3;40;3
25/02/2023;AAP;APT Pranoto;936;936;0;992;992;0;9;0;9;0
25/02/2023;AMQ;Pattimura;819;819;0;924;924;0;13;0;13;0
25/02/2023;BDJ;Syamsudin Noor;3887;3887;0;4017;4017;0;33;0;34;0
25/02/2023;BIK;Frans Kaisiepo;284;284;0;272;272;0;7;0;8;0
25/02/2023;BKS;Fatmawati Soekarno/Padang Kemiling;770;770;0;1156;1156;0;6;0;6;0
25/02/2023;BPN;Sepinggan;8149;7937;212;7346;7346;0;68;2;67;2
25/02/2023;BTH;Hang Nadim;4986;4955;31;4799;4761;38;38;1;35;1
25/02/2023;BTJ;Sultan Iskandar Muda;732;732;0;692;692;0;7;0;7;0
25/02/2023;BWX;Banyuwangi;293;293;0;267;267;0;3;0;3;0
25/02/2023;CGK;Soekarno-Hatta;67463;48604;18859;64884;48973;15911;359;87;354;95
25/02/2023;DJB;Sultan Thaha Syaifuddin;1222;1222;0;1361;1361;0;11;0;11;0
25/02/2023;DJJ;Sentani;2075;2075;0;2113;2113;0;57;0;56;0
25/02/2023;DPS;Ngurah Rai;27182;12890;14292;24170;10901;13269;98;78;96;79
25/02/2023;DTB;Sisingamangaraja XII;624;624;0;689;689;0;10;0;9;0
25/02/2023;GTO;Djalaluddin;403;403;0;455;455;0;5;0;5;0
25/02/2023;JOG;Adi Sucipto;277;277;0;289;289;0;5;0;5;0
25/02/2023;KDI;Haluoleo;1465;1465;0;1482;1482;0;10;0;11;0
25/02/2023;KJT;Kertajati;0;0;0;0;0;0;1;0;1;0
25/02/2023;KNO;Kuala Namu;9712;7519;2193;9034;6304;2730;60;18;60;17
25/02/2023;KOE;El tari;1310;1310;0;1322;1322;0;20;0;20;0
25/02/2023;LBJ;Komodo;664;664;0;510;510;0;8;0;8;0
25/02/2023;LOP;Internasional Lombok;3035;2902;133;2870;2718;152;27;1;29;1
25/02/2023;MDC;Sam Ratulangi;1965;1870;95;2103;1751;352;19;3;18;2
25/02/2023;MKQ;Mopah;292;292;0;331;331;0;7;0;8;0
25/02/2023;MKW;Rendani;433;433;0;310;310;0;6;0;6;0
25/02/2023;MLG;Abdul Rachman Saleh;767;767;0;749;749;0;5;0;5;0
25/02/2023;PGK;Depati Amir;1554;1554;0;1779;1779;0;19;0;19;0
25/02/2023;PKN;Iskandar;237;237;0;204;204;0;3;0;3;0
25/02/2023;PKU;Sultan Syarif Kasim II;2999;2706;293;3364;3087;277;28;3;27;3
25/02/2023;PKY;Tjilik Riwut;875;875;0;781;781;0;5;0;6;0
25/02/2023;SOC;Adi Sumarmo;1583;1583;0;2013;2013;0;14;0;13;0
25/02/2023;SOQ;Domine Eduard Osok;2038;2038;0;2086;2086;0;23;0;23;0
25/02/2023;SRG;Ahmad Yani;2375;2375;0;2953;2953;0;20;2;20;0
25/02/2023;SUB;Juanda;18090;14862;3228;18659;16117;2542;117;14;114;16
25/02/2023;TIM;TIMIKA;763;763;0;439;439;0;38;0;39;0
25/02/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );229;229;0;239;239;0;3;0;3;0
25/02/2023;TTE;Sultan Babullah;966;966;0;1079;1079;0;13;0;13;0
25/02/2023;UPG;Sultan Hasanuddin;14107;13405;702;14574;14288;286;111;3;110;3
25/02/2023;YIA;New Yogyakarta International Airport;4644;4421;223;3886;3614;272;27;2;32;2
26/02/2023;AAP;APT Pranoto;761;761;0;653;653;0;6;0;6;0
26/02/2023;AMQ;Pattimura;1125;1125;0;1250;1250;0;14;0;14;0
26/02/2023;BDJ;Syamsudin Noor;3857;3857;0;4044;4044;0;32;0;33;0
26/02/2023;BIK;Frans Kaisiepo;298;298;0;193;193;0;3;0;3;0
26/02/2023;BKS;Fatmawati Soekarno/Padang Kemiling;884;884;0;964;964;0;7;0;7;0
26/02/2023;BPN;Sepinggan;7459;7459;0;6892;6892;0;62;1;63;1
26/02/2023;BTH;Hang Nadim;5619;5564;55;5312;5265;47;38;1;38;1
26/02/2023;BTJ;Sultan Iskandar Muda;1458;1086;372;1395;1002;393;9;3;9;3
26/02/2023;BWX;Banyuwangi;124;124;0;75;75;0;1;0;1;0
26/02/2023;CGK;Soekarno-Hatta;64561;47299;17262;70871;51818;19053;346;95;356;97
26/02/2023;DJB;Sultan Thaha Syaifuddin;1374;1374;0;1445;1445;0;11;0;9;0
26/02/2023;DJJ;Sentani;1610;1610;0;2155;2155;0;36;0;36;0
26/02/2023;DPS;Ngurah Rai;33271;17923;15348;23394;10334;13060;110;82;117;80
26/02/2023;DTB;Sisingamangaraja XII;822;822;0;681;681;0;17;0;17;0
26/02/2023;GTO;Djalaluddin;560;560;0;624;624;0;5;0;5;0
26/02/2023;JOG;Adi Sucipto;314;314;0;215;215;0;5;0;5;0
26/02/2023;KDI;Haluoleo;1461;1461;0;1563;1563;0;11;0;12;0
26/02/2023;KJT;Kertajati;0;0;0;0;0;0;0;0;0;0
26/02/2023;KNO;Kuala Namu;11481;8311;3170;10879;7926;2953;68;19;68;21
26/02/2023;KOE;El tari;1738;1738;0;2200;2200;0;27;0;27;0
26/02/2023;LBJ;Komodo;1047;1047;0;722;722;0;12;0;12;0
26/02/2023;LOP;Internasional Lombok;3634;3316;318;3097;2794;303;32;2;31;2
26/02/2023;MDC;Sam Ratulangi;2044;1831;213;1964;1964;0;18;0;16;2
26/02/2023;MKQ;Mopah;319;319;0;346;346;0;4;0;4;0
26/02/2023;MKW;Rendani;609;609;0;724;724;0;6;0;6;0
26/02/2023;MLG;Abdul Rachman Saleh;638;638;0;539;539;0;4;0;4;0
26/02/2023;PGK;Depati Amir;1609;1609;0;1739;1739;0;15;0;16;0
26/02/2023;PKN;Iskandar;580;580;0;590;590;0;7;0;7;0
26/02/2023;PKU;Sultan Syarif Kasim II;3618;3263;355;3836;3479;357;26;3;27;3
26/02/2023;PKY;Tjilik Riwut;842;842;0;859;859;0;7;0;7;0
26/02/2023;PLW;Mutiara Sis Al Jufri;1038;1038;0;797;797;0;8;0;8;0
26/02/2023;SOC;Adi Sumarmo;1798;1798;0;1390;1390;0;11;0;12;0
26/02/2023;SOQ;Domine Eduard Osok;1983;1983;0;1919;1919;0;17;0;17;0
26/02/2023;SRG;Ahmad Yani;2968;2968;0;2993;2993;0;30;2;33;0
26/02/2023;SUB;Juanda;19537;16212;3325;18756;16055;2701;111;14;116;17
26/02/2023;TIM;TIMIKA;595;595;0;434;434;0;8;0;8;0
26/02/2023;TJQ;H. A. S. Hanandjoeddin;818;818;0;838;838;0;7;0;7;0
26/02/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );302;302;0;287;287;0;3;0;3;0
26/02/2023;TTE;Sultan Babullah;918;918;0;922;922;0;10;0;10;0
26/02/2023;UPG;Sultan Hasanuddin;14929;14415;514;14713;14171;542;108;2;108;2
26/02/2023;YIA;New Yogyakarta International Airport;6840;6338;502;5515;4950;565;42;4;42;5
27/02/2023;AAP;APT Pranoto;705;705;0;718;718;0;7;0;7;0
27/02/2023;AMQ;Pattimura;604;604;0;668;668;0;11;0;11;0
27/02/2023;BDJ;Syamsudin Noor;3582;3582;0;4192;4192;0;32;0;33;0
27/02/2023;BEJ;Kalimarau;404;404;0;434;434;0;7;0;7;0
27/02/2023;BIK;Frans Kaisiepo;283;283;0;267;267;0;4;0;4;0
27/02/2023;BKS;Fatmawati Soekarno/Padang Kemiling;1117;1117;0;920;920;0;7;0;7;0
27/02/2023;BMU;Sultan Mahmud Salahudiin;172;172;0;196;196;0;3;0;3;0
27/02/2023;BPN;Sepinggan;7220;7130;90;6923;6837;86;60;1;61;2
27/02/2023;BTH;Hang Nadim;4584;4551;33;5268;5219;49;38;1;37;1
27/02/2023;BTJ;Sultan Iskandar Muda;1342;942;400;1167;907;260;8;3;8;3
27/02/2023;BWX;Banyuwangi;273;273;0;252;252;0;2;0;2;0
27/02/2023;CGK;Soekarno-Hatta;63756;46927;16829;71809;53226;18583;370;101;353;100
27/02/2023;DJB;Sultan Thaha Syaifuddin;1355;1355;0;1213;1213;0;13;0;11;0
27/02/2023;DJJ;Sentani;1566;1566;0;2275;2275;0;64;0;66;0
27/02/2023;DPS;Ngurah Rai;28490;13379;15111;23549;10444;13105;104;79;105;80
27/02/2023;DTB;Sisingamangaraja XII;1433;1433;0;694;694;0;15;0;15;0
27/02/2023;GTO;Djalaluddin;516;516;0;666;666;0;6;0;6;0
27/02/2023;JOG;Adi Sucipto;218;218;0;202;202;0;5;0;5;0
27/02/2023;KDI;Haluoleo;1426;1426;0;1451;1451;0;10;0;10;0
27/02/2023;KNO;Kuala Namu;10764;8054;2710;10069;7173;2896;61;18;63;17
27/02/2023;KOE;El tari;1409;1409;0;1845;1845;0;28;0;28;0
27/02/2023;LBJ;Komodo;750;750;0;727;727;0;10;0;10;0
27/02/2023;LOP;Internasional Lombok;2878;2704;174;2976;2828;148;29;2;29;1
27/02/2023;MDC;Sam Ratulangi;2025;1815;210;2060;1854;206;20;1;20;2
27/02/2023;MKQ;Mopah;271;271;0;413;413;0;13;0;12;0
27/02/2023;MKW;Rendani;547;547;0;504;504;0;8;0;8;0
27/02/2023;MLG;Abdul Rachman Saleh;784;784;0;659;659;0;5;0;5;0
27/02/2023;PGK;Depati Amir;1642;1642;0;1816;1816;0;13;0;13;0
27/02/2023;PKN;Iskandar;545;545;0;549;549;0;7;0;7;0
27/02/2023;PKU;Sultan Syarif Kasim II;3277;2845;432;3805;3348;457;24;5;25;4
27/02/2023;PKY;Tjilik Riwut;861;861;0;810;810;0;8;0;8;0
27/02/2023;PLW;Mutiara Sis Al Jufri;1066;1066;0;1207;1207;0;12;0;12;0
27/02/2023;PNK;Supadio;2704;2704;0;2806;2806;0;24;0;25;0
27/02/2023;PWL;Bandar Udara Jenderal Besar Soedirman;0;0;0;0;0;0;0;0;0;0
27/02/2023;SOC;Adi Sumarmo;1372;1372;0;1138;1138;0;11;0;11;0
27/02/2023;SOQ;Domine Eduard Osok;1973;1973;0;2120;2120;0;22;0;21;0
27/02/2023;SRG;Ahmad Yani;3144;3144;0;2685;2685;0;25;0;25;0
27/02/2023;SUB;Juanda;18103;15419;2684;17560;15033;2527;117;12;115;12
27/02/2023;TIM;TIMIKA;791;791;0;650;650;0;33;0;33;0
27/02/2023;TJQ;H. A. S. Hanandjoeddin;798;798;0;788;788;0;6;0;6;0
27/02/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );243;243;0;231;231;0;2;0;2;0
27/02/2023;TTE;Sultan Babullah;1270;1270;0;1169;1169;0;16;0;16;0
27/02/2023;UPG;Sultan Hasanuddin;15195;14078;1117;14211;13597;614;109;3;108;4
27/02/2023;YIA;New Yogyakarta International Airport;5988;5372;616;4732;4219;513;35;4;35;4
28/02/2023;AAP;APT Pranoto;1005;1005;0;1001;1001;0;9;0;9;0
28/02/2023;AMQ;Pattimura;1173;1173;0;1103;1103;0;12;0;13;0
28/02/2023;BDJ;Syamsudin Noor;3997;3997;0;3952;3952;0;34;0;33;0
28/02/2023;BEJ;Kalimarau;500;500;0;431;431;0;7;0;7;0
28/02/2023;BIK;Frans Kaisiepo;211;211;0;232;232;0;3;0;3;0
28/02/2023;BKS;Fatmawati Soekarno/Padang Kemiling;749;749;0;658;658;0;5;0;4;0
28/02/2023;BMU;Sultan Mahmud Salahudiin;151;151;0;163;163;0;4;0;4;0
28/02/2023;BPN;Sepinggan;7080;7080;0;7002;7002;0;68;2;69;2
28/02/2023;BTH;Hang Nadim;4574;4541;33;5508;5462;46;39;2;36;2
28/02/2023;BTJ;Sultan Iskandar Muda;927;927;0;909;697;212;8;1;9;0
28/02/2023;BWX;Banyuwangi;0;0;0;0;0;0;0;0;0;0
28/02/2023;CGK;Soekarno-Hatta;65025;47974;17051;66551;48863;17688;349;95;352;95
28/02/2023;DJB;Sultan Thaha Syaifuddin;1368;1368;0;1325;1325;0;12;0;11;0
28/02/2023;DJJ;Sentani;2192;2192;0;2462;2462;0;61;0;61;0
28/02/2023;DPS;Ngurah Rai;23539;9887;13652;22559;10022;12537;81;81;81;79
28/02/2023;DTB;Sisingamangaraja XII;753;753;0;544;544;0;7;0;7;0
28/02/2023;GTO;Djalaluddin;551;551;0;564;564;0;4;0;4;0
28/02/2023;JOG;Adi Sucipto;247;247;0;235;235;0;5;0;5;0
28/02/2023;KNO;Kuala Namu;11317;8453;2864;9359;6850;2509;60;18;61;19
28/02/2023;KOE;El tari;1273;1273;0;1239;1239;0;15;0;16;0
28/02/2023;LBJ;Komodo;660;660;0;746;746;0;7;0;7;0
28/02/2023;LOP;Internasional Lombok;3019;2632;387;3266;3115;151;28;1;27;3
28/02/2023;MDC;Sam Ratulangi;2380;2171;209;2110;1901;209;17;1;18;1
28/02/2023;MKQ;Mopah;341;341;0;369;369;0;11;0;11;0
28/02/2023;MKW;Rendani;565;565;0;432;432;0;6;0;6;0
28/02/2023;PGK;Depati Amir;1726;1726;0;1783;1783;0;14;0;14;0
28/02/2023;PKN;Iskandar;421;421;0;451;451;0;6;0;6;0
28/02/2023;PKU;Sultan Syarif Kasim II;3030;2805;225;3212;2967;245;30;3;26;4
28/02/2023;PKY;Tjilik Riwut;1062;1062;0;856;856;0;7;0;7;0
28/02/2023;PLW;Mutiara Sis Al Jufri;1044;1044;0;921;921;0;8;0;9;0
28/02/2023;PNK;Supadio;2884;2884;0;2989;2989;0;24;0;24;0
28/02/2023;PWL;Bandar Udara Jenderal Besar Soedirman;0;0;0;0;0;0;0;0;0;0
28/02/2023;SOC;Adi Sumarmo;1402;1402;0;1534;1534;0;11;0;11;0
28/02/2023;SOQ;Domine Eduard Osok;1948;1948;0;2093;2093;0;20;0;21;0
28/02/2023;SRG;Ahmad Yani;3073;3073;0;2799;2799;0;22;1;24;0
28/02/2023;SUB;Juanda;18469;15517;2952;19177;15914;3263;115;15;116;15
28/02/2023;TIM;TIMIKA;586;586;0;405;405;0;37;0;37;0
28/02/2023;TJQ;H. A. S. Hanandjoeddin;870;870;0;1089;1089;0;8;0;8;0
28/02/2023;TKG;Radin Inten II;1133;1133;0;1235;1235;0;14;0;14;0
28/02/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );297;297;0;381;381;0;5;0;5;0
28/02/2023;TTE;Sultan Babullah;968;968;0;980;980;0;13;0;13;0
28/02/2023;UPG;Sultan Hasanuddin;16627;15959;668;15787;14617;1170;112;4;112;3
28/02/2023;YIA;New Yogyakarta International Airport;5988;5372;616;4732;4219;513;35;4;35;4
01/03/2023;AAP;APT Pranoto;725;725;0;766;766;0;7;0;7;0
01/03/2023;AMQ;Pattimura;1079;1079;0;868;868;0;13;0;12;0
01/03/2023;BDJ;Syamsudin Noor;4045;4045;0;3411;3411;0;30;0;31;0
01/03/2023;BIK;Frans Kaisiepo;276;276;0;304;304;0;5;0;5;0
01/03/2023;BKS;Fatmawati Soekarno/Padang Kemiling;1051;1051;0;917;917;0;7;0;8;0
01/03/2023;BPN;Sepinggan;7000;6900;100;6576;6493;83;61;3;58;3
01/03/2023;BTH;Hang Nadim;5047;4995;52;5538;5485;53;38;2;38;3
01/03/2023;BTJ;Sultan Iskandar Muda;1167;908;259;1010;738;272;9;2;9;2
01/03/2023;BWX;Banyuwangi;120;120;0;122;122;0;2;0;2;0
01/03/2023;CGK;Soekarno-Hatta;70230;51834;18396;68317;50461;17856;360;98;350;102
01/03/2023;DJB;Sultan Thaha Syaifuddin;1694;1694;0;1332;1332;0;10;0;15;0
01/03/2023;DJJ;Sentani;2158;2158;0;2209;2209;0;50;0;52;0
01/03/2023;DPS;Ngurah Rai;22511;9520;12991;26056;13355;12701;88;73;91;76
01/03/2023;DTB;Sisingamangaraja XII;641;641;0;494;494;0;4;0;4;0
01/03/2023;GTO;Djalaluddin;515;515;0;510;510;0;6;0;6;0
01/03/2023;JOG;Adi Sucipto;223;223;0;225;225;0;4;0;4;0
01/03/2023;KDI;Haluoleo;1453;1453;0;1168;1168;0;9;0;9;0
01/03/2023;KNO;Kuala Namu;10602;7556;3046;10271;7573;2698;60;19;58;18
01/03/2023;KOE;El tari;1712;1712;0;1406;1406;0;24;0;23;0
01/03/2023;LBJ;Komodo;647;647;0;764;764;0;10;0;9;0
01/03/2023;LOP;Internasional Lombok;3200;2916;284;3946;3627;319;34;2;34;2
01/03/2023;MDC;Sam Ratulangi;2383;2149;234;2456;1891;565;23;3;22;2
01/03/2023;MKQ;Mopah;403;403;0;438;438;0;13;0;13;0
01/03/2023;MKW;Rendani;648;648;0;585;585;0;8;0;8;0
01/03/2023;MLG;Abdul Rachman Saleh;680;680;0;770;770;0;5;0;5;0
01/03/2023;PGK;Depati Amir;1762;1762;0;1568;1568;0;13;0;13;0
01/03/2023;PKN;Iskandar;529;529;0;471;471;0;5;0;6;0
01/03/2023;PKU;Sultan Syarif Kasim II;3833;3290;543;3442;3124;318;29;4;30;6
01/03/2023;PKY;Tjilik Riwut;786;786;0;526;526;0;5;0;5;0
01/03/2023;PLW;Mutiara Sis Al Jufri;1175;1175;0;945;945;0;12;0;12;0
01/03/2023;PNK;Supadio;2985;2985;0;2728;2728;0;24;0;26;0
01/03/2023;PWL;Bandar Udara Jenderal Besar Soedirman;0;0;0;0;0;0;0;0;0;0
01/03/2023;SOC;Adi Sumarmo;1410;1410;0;1316;1316;0;11;0;11;0
01/03/2023;SOQ;Domine Eduard Osok;1539;1539;0;1515;1515;0;19;0;19;0
01/03/2023;SRG;Ahmad Yani;3031;3031;0;3251;3251;0;26;2;28;0
01/03/2023;SUB;Juanda;18342;15069;3273;18742;15740;3002;107;16;102;16
01/03/2023;TIM;TIMIKA;633;633;0;597;597;0;37;0;39;0
01/03/2023;TJQ;H. A. S. Hanandjoeddin;893;893;0;1010;1010;0;7;0;7;0
01/03/2023;TKG;Radin Inten II;1342;1342;0;1295;1295;0;11;0;11;0
01/03/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );335;335;0;277;277;0;3;0;3;0
01/03/2023;TTE;Sultan Babullah;976;976;0;796;796;0;15;0;15;0
01/03/2023;UPG;Sultan Hasanuddin;15021;14539;482;14724;14230;494;108;2;108;2
01/03/2023;YIA;New Yogyakarta International Airport;4536;3951;585;5461;4918;543;37;5;37;5
02/03/2023;AAP;APT Pranoto;1016;1016;0;939;939;0;10;0;10;0
02/03/2023;AMQ;Pattimura;798;798;0;836;836;0;13;0;13;0
02/03/2023;BDJ;Syamsudin Noor;4453;4453;0;3138;3138;0;34;0;32;0
02/03/2023;BIK;Frans Kaisiepo;283;283;0;332;332;0;7;0;7;0
02/03/2023;BKS;Fatmawati Soekarno/Padang Kemiling;646;646;0;761;761;0;7;0;7;0
02/03/2023;BPN;Sepinggan;6561;6560;1;6044;6044;0;62;2;61;3
02/03/2023;BTH;Hang Nadim;4669;4615;54;5486;5438;48;37;2;36;1
02/03/2023;BTJ;Sultan Iskandar Muda;984;642;342;953;811;142;8;1;7;2
02/03/2023;BWX;Banyuwangi;247;247;0;224;224;0;3;0;3;0
02/03/2023;CGK;Soekarno-Hatta;69186;50165;19021;59911;43950;15961;365;100;359;104
02/03/2023;DJB;Sultan Thaha Syaifuddin;1434;1434;0;1284;1284;0;12;0;12;0
02/03/2023;DJJ;Sentani;1896;1896;0;1822;1822;0;56;0;54;0
02/03/2023;DPS;Ngurah Rai;20504;8551;11953;29169;14863;14306;100;80;97;75
02/03/2023;DTB;Sisingamangaraja XII;441;441;0;321;321;0;4;0;4;0
02/03/2023;GTO;Djalaluddin;485;485;0;366;366;0;5;0;4;0
02/03/2023;JOG;Adi Sucipto;173;173;0;280;280;0;6;0;5;0
02/03/2023;KDI;Haluoleo;1492;1492;0;1287;1287;0;12;0;18;0
02/03/2023;KNO;Kuala Namu;9459;6961;2498;10313;7185;3128;59;19;62;18
02/03/2023;KOE;El tari;1446;1446;0;1133;1133;0;20;0;20;0
02/03/2023;LOP;Internasional Lombok;2850;2688;162;3006;2836;170;31;1;30;1
02/03/2023;MDC;Sam Ratulangi;2630;2380;250;2151;2151;0;27;0;28;1
02/03/2023;MKQ;Mopah;264;264;0;356;356;0;10;0;12;0
02/03/2023;MKW;Rendani;583;583;0;573;573;0;6;0;6;0
02/03/2023;MLG;Abdul Rachman Saleh;511;511;0;629;629;0;4;0;4;0
02/03/2023;PGK;Depati Amir;1570;1570;0;1346;1346;0;11;0;11;0
02/03/2023;PKN;Iskandar;434;434;0;420;420;0;6;0;5;0
02/03/2023;PKU;Sultan Syarif Kasim II;2977;2757;220;2978;2762;216;25;3;25;3
02/03/2023;PKY;Tjilik Riwut;1052;1052;0;823;823;0;7;0;7;0
02/03/2023;PNK;Supadio;2750;2750;0;2685;2685;0;25;0;24;0
02/03/2023;PWL;Bandar Udara Jenderal Besar Soedirman;0;0;0;0;0;0;0;0;0;0
02/03/2023;SOC;Adi Sumarmo;1404;1404;0;1455;1455;0;10;0;10;0
02/03/2023;SOQ;Domine Eduard Osok;1834;1834;0;1804;1804;0;20;0;21;0
02/03/2023;SRG;Ahmad Yani;2274;2274;0;2782;2782;0;24;2;25;0
02/03/2023;SUB;Juanda;16135;14024;2111;17482;14863;2619;112;12;115;12
02/03/2023;TIM;TIMIKA;684;684;0;390;390;0;36;0;35;0
02/03/2023;TJQ;H. A. S. Hanandjoeddin;796;796;0;820;820;0;6;0;6;0
02/03/2023;TKG;Radin Inten II;1155;1155;0;1112;1112;0;10;0;9;0
02/03/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );322;322;0;362;362;0;6;0;6;0
02/03/2023;TTE;Sultan Babullah;920;920;0;868;868;0;10;0;10;0
02/03/2023;UPG;Sultan Hasanuddin;14143;12903;1240;13499;12729;770;109;4;111;6
02/03/2023;YIA;New Yogyakarta International Airport;3958;3768;190;5057;4806;251;37;2;37;2
03/03/2023;AAP;APT Pranoto;690;690;0;630;630;0;6;0;6;0
03/03/2023;AMQ;Pattimura;877;877;0;964;964;0;16;0;15;0
03/03/2023;BDJ;Syamsudin Noor;4022;4022;0;3406;3406;0;32;0;32;0
03/03/2023;BIK;Frans Kaisiepo;127;127;0;155;155;0;2;0;2;0
03/03/2023;BKS;Fatmawati Soekarno/Padang Kemiling;823;823;0;896;896;0;10;0;10;0
03/03/2023;BPN;Sepinggan;7210;7096;114;6293;6159;134;59;2;57;2
03/03/2023;BTH;Hang Nadim;5453;5404;49;5091;5068;23;41;1;39;1
03/03/2023;BTJ;Sultan Iskandar Muda;1191;920;271;1187;812;375;9;3;9;3
03/03/2023;BWX;Banyuwangi;104;104;0;115;115;0;2;0;2;0
03/03/2023;CGK;Soekarno-Hatta;68201;51727;16474;70902;51694;19208;357;105;368;106
03/03/2023;DJB;Sultan Thaha Syaifuddin;1362;1362;0;1212;1212;0;9;0;9;0
03/03/2023;DJJ;Sentani;1493;1493;0;1561;1561;0;56;0;60;0
03/03/2023;DPS;Ngurah Rai;24591;11749;12842;28727;14598;14129;109;78;106;77
03/03/2023;DTB;Sisingamangaraja XII;765;765;0;726;726;0;6;0;6;0
03/03/2023;GTO;Djalaluddin;555;555;0;549;549;0;7;0;7;0
03/03/2023;JOG;Adi Sucipto;222;222;0;247;247;0;6;0;7;0
03/03/2023;KDI;Haluoleo;1545;1545;0;1337;1337;0;10;0;11;0
03/03/2023;KNO;Kuala Namu;9474;7086;2388;10340;7686;2654;60;19;61;19
03/03/2023;KOE;El tari;1646;1646;0;1537;1537;0;24;0;24;0
03/03/2023;LOP;Internasional Lombok;3413;3245;168;3444;3277;167;40;1;34;1
03/03/2023;MDC;Sam Ratulangi;1984;1679;305;1834;1720;114;20;1;21;3
03/03/2023;MKQ;Mopah;282;282;0;314;314;0;9;0;8;0
03/03/2023;MKW;Rendani;790;790;0;772;772;0;10;0;10;0
03/03/2023;MLG;Abdul Rachman Saleh;735;735;0;723;723;0;6;0;6;0
03/03/2023;PGK;Depati Amir;1793;1793;0;1631;1631;0;14;0;14;0
03/03/2023;PKN;Iskandar;589;589;0;543;543;0;7;0;7;0
03/03/2023;PKU;Sultan Syarif Kasim II;4120;3593;527;3902;3236;666;29;6;28;6
03/03/2023;PNK;Supadio;3123;3123;0;2593;2593;0;25;0;26;0
03/03/2023;SOC;Adi Sumarmo;1319;1319;0;1429;1429;0;10;0;10;0
03/03/2023;SOQ;Domine Eduard Osok;67;67;0;46;46;0;2;0;2;0
03/03/2023;SRG;Ahmad Yani;2967;2967;0;3023;3023;0;24;2;26;0
03/03/2023;SUB;Juanda;18611;15908;2703;19598;16704;2894;114;16;112;14
03/03/2023;TJQ;H. A. S. Hanandjoeddin;1007;1007;0;931;931;0;6;0;6;0
03/03/2023;TNJ;Bandara Raja Haji Fisabilillah ( Kijang );278;278;0;299;299;0;3;0;3;0
03/03/2023;TTE;Sultan Babullah;1041;1041;0;965;965;0;12;0;12;0
03/03/2023;UPG;Sultan Hasanuddin;14727;14675;52;14827;14313;514;116;2;116;1
03/03/2023;YIA;New Yogyakarta International Airport;5030;4645;385;5814;5450;364;38;3;38;3
04/03/2023;AAP;APT Pranoto;964;964;0;946;946;0;8;0;8;0
04/03/2023;AMQ;Pattimura;978;978;0;1021;1021;0;12;0;12;0
04/03/2023;BDJ;Syamsudin Noor;3723;3723;0;3839;3839;0;31;0;31;0
04/03/2023;BIK;Frans Kaisiepo;351;351;0;298;298;0;7;0;7;0
04/03/2023;BKS;Fatmawati Soekarno/Padang Kemiling;717;717;0;745;745;0;5;0;5;0
04/03/2023;BPN;Sepinggan;6619;6619;0;6636;6636;0;66;1;62;2
04/03/2023;BTH;Hang Nadim;5505;5468;37;5428;5382;46;42;1;39;1
04/03/2023;BTJ;Sultan Iskandar Muda;848;848;0;837;837;0;8;0;8;0
04/03/2023;BWX;Banyuwangi;216;216;0;186;186;0;3;0;3;0
04/03/2023;CGK;Soekarno-Hatta;66594;47523;19071;68103;51548;16555;366;90;361;99
04/03/2023;DJB;Sultan Thaha Syaifuddin;1303;1303;0;1518;1518;0;11;0;10;0
04/03/2023;DJJ;Sentani;2103;2103;0;2233;2233;0;51;0;49;0
04/03/2023;DPS;Ngurah Rai;27952;14023;13929;24804;11032;13772;95;80;96;85
04/03/2023;DTB;Sisingamangaraja XII;464;464;0;289;289;0;4;0;4;0
04/03/2023;GTO;Djalaluddin;426;426;0;534;534;0;5;0;5;0
04/03/2023;JOG;Adi Sucipto;274;274;0;227;227;0;5;0;5;0
04/03/2023;KDI;Haluoleo;1438;1438;0;1438;1438;0;9;0;9;0
04/03/2023;KNO;Kuala Namu;9765;7478;2287;9549;6956;2593;59;18;58;17
04/03/2023;KOE;El tari;1501;1501;0;1442;1442;0;19;0;18;0
04/03/2023;LBJ;Komodo;678;678;0;584;584;0;7;0;7;0
04/03/2023;LOP;Internasional Lombok;3246;3081;165;3093;2923;170;27;1;32;1
04/03/2023;MDC;Sam Ratulangi;2224;2095;129;2132;1577;555;22;3;19;1
04/03/2023;MKQ;Mopah;340;340;0;312;312;0;11;0;11;0
04/03/2023;MKW;Rendani;472;472;0;364;364;0;5;0;5;0
04/03/2023;MLG;Abdul Rachman Saleh;812;812;0;531;531;0;5;0;5;0
04/03/2023;PDG;Internasional Minangkabau;3229;2926;303;3057;2789;268;20;2;20;2
04/03/2023;PGK;Depati Amir;1563;1563;0;1553;1553;0;13;0;13;0
04/03/2023;PKN;Iskandar;295;295;0;227;227;0;4;0;4;0
